,w_c,nca_fineness_modulus,nca_crushing_strength,nca_impact_strength,nca_specific_gravity,nca_density,nca,cca_fineness_modulus,cca_density,cca_absorption_capacity,cca_specific_gravity,cca,cca_replacement_percentage,cfa_mean_particle_size,cfa_nfa,cfa_replacement_percentage,nfa_mean_particle_size,nfa_nfa,age,fc
1322,0.44,6,21.85,15.38,2.43,1463.233,51.41,5.5,1114.147,14.23,1.92,12.85,20,56.84,9.13,20,88.81,36.55,60.0,19.098594712668646
1323,0.44,6,21.85,15.38,2.43,1463.233,44.98,5.5,1114.147,14.23,1.92,12.85,10,56.84,9.13,20,88.81,36.55,28.0,19.098594712668646
1324,0.44,6,21.85,15.38,2.43,1463.233,51.41,5.5,1114.147,14.23,1.92,12.85,20,0.0,9.13,20,88.81,45.68,14.0,29.28451189275859
1325,0.41,6,21.85,15.38,2.43,1463.233,38.55,5.5,1114.147,14.23,1.92,25.7,40,56.84,4.56,10,88.81,41.12,14.0,23.554933478957995
1326,0.4,6,21.85,15.38,2.43,1463.233,64.26,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,88.81,45.68,60.0,25.46479295022486
1327,0.43,6,21.85,15.38,2.43,1463.233,57.83,5.5,1114.147,14.23,1.92,6.42,10,56.84,9.13,20,88.81,36.55,14.0,22.918313655202375
1328,0.4,6,21.85,15.38,2.43,1463.233,57.83,5.5,1114.147,14.23,1.92,6.42,10,56.84,4.56,20,88.81,41.12,14.0,24.82817312646924
1329,0.43,6,21.85,15.38,2.43,1463.233,57.83,5.5,1114.147,14.23,1.92,6.42,10,56.84,9.13,20,88.81,36.55,14.0,25.46479295022486
1330,0.43,6,21.85,15.38,2.43,1463.233,57.83,5.5,1114.147,14.23,1.92,6.42,10,56.84,9.13,20,88.81,36.55,14.0,22.918313655202375
1331,0.45,6,21.85,15.38,2.43,1463.233,38.55,5.5,1114.147,14.23,1.92,25.7,40,56.84,4.56,10,88.81,41.12,14.0,25.46479295022486
1332,0.44,6,21.85,15.38,2.43,1463.233,51.41,5.5,1114.147,14.23,1.92,12.85,20,56.84,9.13,20,88.81,41.12,14.0,28.647892069002967
1333,0.45,6,21.85,15.38,2.43,1463.233,38.55,5.5,1114.147,14.23,1.92,25.7,40,0.0,0.0,0,88.81,45.68,14.0,24.19155330271362
1334,0.4,6,21.85,15.38,2.43,1463.233,64.26,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,88.81,45.68,28.0,25.46479295022486
1335,0.4,6,21.85,15.38,2.43,1463.233,57.83,5.5,1114.147,14.23,1.92,25.7,20,56.84,4.56,10,88.81,41.12,60.0,28.011272245247348
1336,0.43,6,21.85,15.38,2.43,1463.233,57.83,5.5,1114.147,14.23,1.92,6.42,10,56.84,9.13,20,88.81,36.55,60.0,28.011272245247348
1337,0.44,6,21.85,15.38,2.43,1463.233,32.13,5.5,1114.147,14.23,1.92,25.7,50,0.0,0.0,0,88.81,45.68,14.0,20.37183436017989
1338,0.42,6,21.85,15.38,2.43,1463.233,44.98,5.5,1114.147,14.23,1.92,19.27,20,56.84,0.0,10,88.81,45.68,14.0,12.777851130528582
1339,0.43,6,21.85,15.38,2.43,1463.233,32.13,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,88.81,45.68,60.0,25.46479295022486
1340,0.45,6,21.85,15.38,2.43,1463.233,32.13,5.5,1114.147,14.23,1.92,25.7,50,0.0,0.0,0,88.81,45.68,14.0,28.647892069002967
1341,0.44,6,21.85,15.38,2.43,1463.233,51.41,5.5,1114.147,14.23,1.92,19.27,20,0.0,0.0,0,88.81,45.68,14.0,22.027045901944504
1342,0.44,6,21.85,15.38,2.43,1463.233,51.41,5.5,1114.147,14.23,1.92,12.85,20,0.0,0.0,0,88.81,45.68,60.0,22.027045901944504
1343,0.43,6,21.85,15.38,2.43,1463.233,44.98,5.5,1114.147,14.23,1.92,19.27,30,0.0,9.13,0,88.81,45.68,60.0,17.825355065157403
1344,0.4,6,21.85,15.38,2.43,1463.233,64.26,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,88.81,45.68,28.0,24.82817312646924
1345,0.41,6,21.85,15.38,2.43,1463.233,51.41,5.5,1114.147,14.23,1.92,12.85,20,56.84,4.56,10,88.81,41.12,60.0,25.592116914975986
1346,0.42,6,21.85,15.38,2.43,1463.233,51.41,5.5,1114.147,14.23,1.92,12.85,20,56.84,4.56,10,88.81,41.12,28.0,15.278875770134917
1347,0.41,6,21.85,15.38,2.43,1463.233,51.41,5.5,1114.147,14.23,1.92,12.85,20,56.84,4.56,10,88.81,41.12,60.0,25.592116914975986
1348,0.42,6,21.85,15.38,2.43,1463.233,44.98,5.5,1114.147,14.23,1.92,19.27,30,56.84,4.56,10,88.81,41.12,60.0,16.55211541764616
1349,0.45,6,21.85,15.38,2.43,1463.233,38.55,5.5,1114.147,14.23,1.92,25.7,40,56.84,4.56,10,88.81,41.12,14.0,22.918313655202375
1350,0.43,6,21.85,15.38,2.43,1463.233,57.83,5.5,1114.147,14.23,1.92,6.42,10,0.0,0.0,0,88.81,45.68,60.0,22.918313655202375
1351,0.43,6,21.85,15.38,2.43,1463.233,32.13,5.5,1114.147,14.23,1.92,32.13,50,0.0,0.0,0,88.81,45.68,60.0,24.82817312646924
1352,0.4,6,21.85,15.38,2.43,1463.233,57.83,5.5,1114.147,14.23,1.92,6.42,10,56.84,4.56,10,88.81,41.12,28.0,22.5
1353,0.45,6,21.85,15.38,2.43,1463.233,38.55,5.5,1114.147,14.23,1.92,25.7,40,56.84,4.56,10,88.81,41.12,14.0,25.46479295022486
1354,0.4,6,21.85,15.38,2.43,1463.233,64.26,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,88.81,45.68,60.0,23.300285549455747
1355,0.42,6,21.85,15.38,2.43,1463.233,64.26,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,88.81,45.68,14.0,25.46479295022486
1356,0.44,6,21.85,15.38,2.43,1463.233,51.41,5.5,1114.147,14.23,1.92,12.85,20,56.84,4.56,10,88.81,41.12,14.0,36.1600059893193
1357,0.42,6,21.85,15.38,2.43,1463.233,44.98,5.5,1114.147,14.23,1.92,19.27,30,0.0,0.0,0,88.81,45.68,14.0,31.830991187781077
1358,0.44,6,21.85,15.38,2.43,1463.233,51.41,5.5,1114.147,14.23,1.92,12.85,20,0.0,0.0,0,88.81,45.68,60.0,26.10141277398048
1359,0.45,6,21.85,15.38,2.43,1463.233,38.55,5.5,1114.147,14.23,1.92,25.7,40,0.0,0.0,0,88.81,45.68,14.0,25.46479295022486
1360,0.41,6,21.85,15.38,2.43,1463.233,51.41,5.5,1114.147,14.23,1.92,12.85,20,56.84,4.56,10,88.81,41.12,60.0,35.650710130314806
1361,0.44,6,21.85,15.38,2.43,1463.233,38.55,5.5,1114.147,14.23,1.92,25.7,30,56.84,0.0,20,88.81,41.12,14.0,19.098594712668646
1362,0.44,6,21.85,15.38,2.43,1463.233,51.41,5.5,1114.147,14.23,1.92,12.85,20,0.0,0.0,20,88.81,45.68,14.0,24.82817312646924
1363,0.45,6,21.85,15.38,2.43,1463.233,38.55,5.5,1114.147,14.23,1.92,25.7,40,56.84,4.56,10,88.81,41.12,14.0,24.82817312646924
1364,0.4,6,21.85,15.38,2.43,1463.233,64.26,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,88.81,45.68,60.0,24.82817312646924
1365,0.42,6,21.85,15.38,2.43,1463.233,44.98,5.5,1114.147,14.23,1.92,19.27,30,0.0,0.0,0,88.81,45.68,14.0,21.00845418393551
1366,0.44,6,21.85,15.38,2.43,1463.233,44.98,5.5,1114.147,14.23,1.92,19.27,30,56.84,4.56,10,88.81,41.12,60.0,19.098594712668646
1367,0.43,6,21.85,15.38,2.43,1463.233,51.41,5.5,1114.147,14.23,1.92,12.85,20,56.84,9.13,20,88.81,36.55,60.0,20.37183436017989
1368,0.4,6,21.85,15.38,2.43,1463.233,64.26,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,88.81,45.68,14.0,25.46479295022486
1369,0.43,6,21.85,15.38,2.43,1463.233,32.13,5.5,1114.147,14.23,1.92,32.13,50,0.0,0.0,0,88.81,45.68,60.0,26.0
1370,0.42,6,21.85,15.38,2.43,1463.233,38.55,5.5,1114.147,14.23,1.92,25.7,40,56.84,4.56,10,88.81,41.12,14.0,22.918313655202375
1371,0.4,6,21.85,15.38,2.43,1463.233,51.41,5.5,1114.147,14.23,1.92,19.27,20,56.84,9.13,20,88.81,36.55,60.0,22.918313655202375
1372,0.44,6,21.85,15.38,2.43,1463.233,51.41,5.5,1114.147,14.23,1.92,12.85,20,56.84,4.56,10,88.81,41.12,28.0,26.10141277398048
1373,0.4,6,21.85,15.38,2.43,1463.233,64.26,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,88.81,45.68,60.0,26.738032597736105
1374,0.45,6,21.85,15.38,2.43,1463.233,57.83,5.5,1114.147,14.23,1.92,6.42,10,56.84,4.56,10,88.81,41.12,14.0,25.592116914975986
1375,0.41,6,21.85,15.38,2.43,1463.233,38.55,5.5,1114.147,14.23,1.92,25.7,40,56.84,4.56,10,88.81,41.12,14.0,15.915495593890538
1376,0.4,6,21.85,15.38,2.43,1463.233,64.26,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,88.81,45.68,28.0,25.46479295022486
1377,0.44,6,21.85,15.38,2.43,1463.233,38.55,5.5,1114.147,14.23,1.92,25.7,40,56.84,9.13,20,88.81,45.68,14.0,24.064229337962495
1378,0.44,6,21.85,15.38,2.43,1463.233,32.13,5.5,1114.147,14.23,1.92,12.85,20,0.0,0.0,0,88.81,45.68,60.0,24.82817312646924
1379,0.43,6,21.85,15.38,2.43,1463.233,57.83,5.5,1114.147,14.23,1.92,6.42,10,0.0,0.0,20,88.81,45.68,60.0,22.918313655202375
1380,0.42,6,21.85,15.38,2.43,1463.233,44.98,5.5,1114.147,14.23,1.92,25.7,20,56.84,4.56,10,88.81,41.12,60.0,28.647892069002967
1381,0.4,6,21.85,15.38,2.43,1463.233,38.55,5.5,1114.147,14.23,1.92,6.42,40,56.84,4.56,10,88.81,41.12,14.0,25.46479295022486
1382,0.4,6,21.85,15.38,2.43,1463.233,57.83,5.5,1114.147,14.23,1.92,6.42,10,56.84,4.56,10,88.81,41.12,14.0,23.554933478957995
1383,0.42,6,21.85,15.38,2.43,1463.233,44.98,5.5,1114.147,14.23,1.92,19.27,30,56.84,4.56,10,88.81,41.12,14.0,13.612332395507451
1384,0.44,6,21.85,15.38,2.43,1463.233,44.98,5.5,1114.147,14.23,1.92,32.13,20,0.0,0.0,0,88.81,45.68,14.0,25.46479295022486
1385,0.44,6,21.85,15.38,2.43,1463.233,51.41,5.5,1114.147,14.23,1.92,12.85,20,0.0,9.13,0,88.81,45.68,28.0,16.55211541764616
1386,0.42,6,21.85,15.38,2.43,1463.233,44.98,5.5,1114.147,14.23,1.92,19.27,30,56.84,4.56,10,88.81,41.12,28.0,18.461210945124517
1387,0.44,6,21.85,15.38,2.43,1463.233,57.83,5.5,1114.147,14.23,1.92,6.42,10,56.84,9.13,20,88.81,36.55,28.0,21.446321298714626
1388,0.4,6,21.85,15.38,2.43,1463.233,64.26,0.0,0.0,0.0,0.0,25.7,0,0.0,0.0,0,88.81,45.68,28.0,12.383490614504923
1389,0.45,6,21.85,15.38,2.43,1463.233,38.55,5.5,1114.147,14.23,1.92,25.7,40,56.84,4.56,0,88.81,45.68,14.0,26.0
1390,0.4,6,21.85,15.38,2.43,1463.233,64.26,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,88.81,45.68,28.0,25.46479295022486
1391,0.44,6,21.85,15.38,2.43,1463.233,32.13,5.5,1114.147,14.23,1.92,19.27,10,0.0,0.0,20,88.81,45.68,60.0,22.918313655202375
1392,0.43,6,21.85,15.38,2.43,1463.233,32.13,5.5,1114.147,14.23,1.92,32.13,50,0.0,0.0,0,88.81,45.68,14.0,20.37183436017989
1393,0.45,6,21.85,15.38,2.43,1463.233,38.55,5.5,1114.147,14.23,1.92,25.7,40,0.0,0.0,0,88.81,45.68,14.0,15.915495593890538
1394,0.44,6,21.85,15.38,2.43,1463.233,44.98,5.5,1114.147,14.23,1.92,25.7,30,56.84,4.56,20,88.81,36.55,14.0,22.918313655202375
1395,0.42,6,21.85,15.38,2.43,1463.233,44.98,5.5,1114.147,14.23,1.92,19.27,30,56.84,4.56,10,88.81,41.12,28.0,28.647892069002967
1396,0.4,6,21.85,15.38,2.43,1463.233,64.26,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,88.81,45.68,14.0,26.738032597736105
1397,0.4,6,21.85,15.38,2.43,1463.233,64.26,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,88.81,45.68,60.0,25.46479295022486
1398,0.43,6,21.85,15.38,2.43,1463.233,57.83,5.5,1114.147,14.23,1.92,6.42,10,56.84,9.13,20,88.81,36.55,14.0,21.645074007691132
1399,0.4,6,21.85,15.38,2.43,1463.233,64.26,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,88.81,45.68,28.0,25.46479295022486
1400,0.4,6,21.85,15.38,2.43,1463.233,57.83,5.5,1114.147,14.23,1.92,25.7,40,56.84,4.56,10,88.81,41.12,28.0,25.592116914975986
1401,0.44,6,21.85,15.38,2.43,1463.233,44.98,5.5,1114.147,14.23,1.92,19.27,30,56.84,4.56,20,88.81,36.55,14.0,21.645074007691132
1402,0.4,6,21.85,15.38,2.43,1463.233,64.26,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,88.81,45.68,28.0,25.46479295022486
1403,0.43,6,21.85,15.38,2.43,1463.233,57.83,5.5,1114.147,14.23,1.92,6.42,10,56.84,9.13,20,88.81,36.55,14.0,18.919577218228564
1404,0.45,6,21.85,15.38,2.43,1463.233,57.83,5.5,1114.147,14.23,1.92,6.42,10,56.84,9.13,20,88.81,36.55,14.0,25.46479295022486
1405,0.44,6,21.85,15.38,2.43,1463.233,51.41,5.5,1114.147,14.23,1.92,12.85,20,56.84,9.13,20,88.81,36.55,28.0,16.55211541764616
1406,0.43,6,21.85,15.38,2.43,1463.233,57.83,5.5,1114.147,14.23,1.92,6.42,10,56.84,9.13,20,88.81,36.55,60.0,25.46479295022486
1407,0.44,6,21.85,15.38,2.43,1463.233,51.41,5.5,1114.147,14.23,1.92,12.85,20,56.84,9.13,20,88.81,36.55,28.0,28.011272245247348
1408,0.44,6,21.85,15.38,2.43,1463.233,51.41,5.5,1114.147,14.23,1.92,12.85,20,56.84,9.13,20,88.81,36.55,14.0,19.098594712668646
1409,0.4,6,21.85,15.38,2.43,1463.233,38.55,5.5,1114.147,14.23,1.92,12.85,10,56.84,4.56,10,88.81,41.12,14.0,19.098594712668646
1410,0.41,6,21.85,15.38,2.43,1463.233,51.41,5.5,1114.147,14.23,1.92,12.85,20,56.84,4.56,10,88.81,41.12,60.0,19.098594712668646
1411,0.45,6,21.85,15.38,2.43,1463.233,57.83,5.5,1114.147,14.23,1.92,6.42,10,56.84,0.0,20,88.81,36.55,14.0,25.46479295022486
1412,0.45,6,21.85,15.38,2.43,1463.233,38.55,5.5,1114.147,14.23,1.92,25.7,40,0.0,0.0,0,88.81,45.68,28.0,15.278875770134917
1413,0.44,6,21.85,15.38,2.43,1463.233,32.13,5.5,1114.147,14.23,1.92,19.27,30,0.0,0.0,0,88.81,45.68,14.0,26.738032597736105
1414,0.41,6,21.85,15.38,2.43,1463.233,51.41,5.5,1114.147,14.23,1.92,12.85,20,56.84,9.13,20,88.81,41.12,14.0,22.918313655202375
1415,0.44,6,21.85,15.38,2.43,1463.233,32.13,5.5,1114.147,14.23,1.92,12.85,20,0.0,0.0,0,88.81,45.68,14.0,28.585503326274917
1416,0.4,6,21.85,15.38,2.43,1463.233,64.26,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,88.81,45.68,14.0,18.919577218228564
1417,0.44,6,21.85,15.38,2.43,1463.233,44.98,5.5,1114.147,14.23,1.92,25.7,30,56.84,9.13,20,88.81,41.12,14.0,15.915495593890538
1418,0.42,6,21.85,15.38,2.43,1463.233,38.55,5.5,1114.147,14.23,1.92,19.27,40,56.84,4.56,10,88.81,41.12,60.0,17.675112786751075
1419,0.44,6,21.85,15.38,2.43,1463.233,38.55,5.5,1114.147,14.23,1.92,25.7,40,0.0,0.0,0,88.81,45.68,28.0,17.675112786751075
1420,0.45,6,21.85,15.38,2.43,1463.233,38.55,5.5,1114.147,14.23,1.92,25.7,40,56.84,4.56,0,88.81,41.12,14.0,27.0
1421,0.4,6,21.85,15.38,2.43,1463.233,32.13,0.0,1114.147,14.23,1.92,12.85,0,0.0,0.0,0,88.81,45.68,14.0,24.82817312646924
1422,0.42,6,21.85,15.38,2.43,1463.233,64.26,0.0,0.0,0.0,1.92,0.0,0,0.0,0.0,0,88.81,45.68,14.0,26.0
1423,0.41,6,21.85,15.38,2.43,1463.233,38.55,5.5,1114.147,14.23,1.92,25.7,40,56.84,4.56,10,88.81,41.12,14.0,22.918313655202375
1424,0.43,6,21.85,15.38,2.43,1463.233,51.41,5.5,1114.147,14.23,1.92,12.85,20,0.0,0.0,0,88.81,45.68,14.0,20.37183436017989
1425,0.45,6,21.85,15.38,2.43,1463.233,38.55,5.5,1114.147,14.23,1.92,25.7,40,56.84,0.0,20,88.81,36.55,60.0,16.55211541764616
1426,0.41,6,21.85,15.38,2.43,1463.233,51.41,5.5,1114.147,14.23,1.92,25.7,20,56.84,4.56,10,88.81,41.12,28.0,23.554933478957995
1427,0.41,6,21.85,15.38,2.43,1463.233,51.41,5.5,1114.147,14.23,1.92,12.85,20,56.84,4.56,10,88.81,41.12,28.0,25.46479295022486
1428,0.43,6,21.85,15.38,2.43,1463.233,32.13,5.5,1114.147,14.23,1.92,6.42,10,0.0,0.0,0,88.81,45.68,14.0,33.99549858855019
1429,0.45,6,21.85,15.38,2.43,1463.233,38.55,5.5,1114.147,14.23,1.92,25.7,40,56.84,4.56,10,88.81,41.12,28.0,22.281693831446752
1430,0.42,6,21.85,15.38,2.43,1463.233,44.98,5.5,1114.147,14.23,1.92,19.27,30,56.84,9.13,20,88.81,41.12,28.0,23.554933478957995
1431,0.43,6,21.85,15.38,2.43,1463.233,57.83,5.5,1114.147,14.23,1.92,32.13,10,0.0,0.0,0,88.81,45.68,60.0,18.461974888913023
1432,0.45,6,21.85,15.38,2.43,1463.233,51.41,5.5,1114.147,14.23,1.92,6.42,10,0.0,0.0,20,88.81,45.68,14.0,18.461974888913023
1433,0.44,6,21.85,15.38,2.43,1463.233,38.55,5.5,1114.147,14.23,1.92,25.7,40,0.0,0.0,0,88.81,45.68,60.0,26.10141277398048
1434,0.4,6,21.85,15.38,2.43,1463.233,64.26,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,88.81,45.68,28.0,24.82817312646924
1435,0.44,6,21.85,15.38,2.43,1463.233,51.41,5.5,1114.147,14.23,1.92,12.85,20,56.84,9.13,20,88.81,36.55,14.0,22.918313655202375
1436,0.44,6,21.85,15.38,2.43,1463.233,51.41,5.5,1114.147,14.23,1.92,12.85,10,56.84,9.13,20,88.81,36.55,28.0,28.011272245247348
1437,0.45,6,21.85,15.38,2.43,1463.233,57.83,5.5,1114.147,14.23,1.92,6.42,10,56.84,0.0,20,88.81,36.55,14.0,26.0
1438,0.42,6,21.85,15.38,2.43,1463.233,51.41,5.5,1114.147,14.23,1.92,32.13,20,0.0,0.0,0,88.81,45.68,14.0,21.00845418393551
1439,0.43,6,21.85,15.38,2.43,1463.233,32.13,5.5,1114.147,14.23,1.92,32.13,50,0.0,0.0,0,88.81,45.68,28.0,23.0
1440,0.44,6,21.85,15.38,2.43,1463.233,38.55,5.5,1114.147,14.23,1.92,25.7,40,56.84,9.13,20,88.81,36.55,60.0,22.918313655202375
1441,0.44,6,21.85,15.38,2.43,1463.233,44.98,5.5,1114.147,14.23,1.92,19.27,30,56.84,9.13,20,88.81,36.55,60.0,25.46479295022486
1442,0.45,6,21.85,15.38,2.43,1463.233,38.55,5.5,1114.147,14.23,1.92,25.7,40,56.84,4.56,10,88.81,41.12,14.0,22.918313655202375
1443,0.43,6,21.85,15.38,2.43,1463.233,38.55,5.5,1114.147,14.23,1.92,12.85,10,56.84,4.56,0,88.81,41.12,60.0,22.918313655202375
1444,0.41,6,21.85,15.38,2.43,1463.233,38.55,5.5,1114.147,14.23,1.92,25.7,20,56.84,4.56,10,88.81,41.12,28.0,22.918313655202375
1445,0.44,6,21.85,15.38,2.43,1463.233,51.41,5.5,1114.147,14.23,1.92,12.85,30,56.84,9.13,20,88.81,36.55,60.0,19.098594712668646
1446,0.41,6,21.85,15.38,2.43,1463.233,44.98,5.5,1114.147,14.23,1.92,19.27,30,56.84,4.56,10,88.81,41.12,14.0,19.098594712668646
1447,0.45,6,21.85,15.38,2.43,1463.233,38.55,5.5,1114.147,14.23,1.92,25.7,40,56.84,0.0,0,88.81,45.68,60.0,24.19155330271362
1448,0.44,6,21.85,15.38,2.43,1463.233,51.41,5.5,1114.147,14.23,1.92,25.7,20,0.0,0.0,0,88.81,45.68,60.0,15.337572117885186
1449,0.4,6,21.85,15.38,2.43,1463.233,57.83,5.5,1114.147,14.23,1.92,6.42,10,56.84,4.56,10,88.81,41.12,14.0,22.918313655202375
1450,0.45,6,21.85,15.38,2.43,1463.233,57.83,5.5,1114.147,14.23,1.92,25.7,40,56.84,4.56,10,88.81,41.12,60.0,12.777851130528582
1451,0.42,6,21.85,15.38,2.43,1463.233,44.98,5.5,1114.147,14.23,1.92,19.27,30,56.84,4.56,10,88.81,41.12,14.0,31.830991187781077
1452,0.43,6,21.85,15.38,2.43,1463.233,57.83,5.5,1114.147,14.23,1.92,6.42,10,56.84,4.56,20,88.81,41.12,28.0,16.55211541764616
1453,0.42,6,21.85,15.38,2.43,1463.233,32.13,5.5,1114.147,14.23,1.92,32.13,30,0.0,0.0,0,88.81,45.68,60.0,24.19155330271362
1454,0.42,6,21.85,15.38,2.43,1463.233,51.41,5.5,1114.147,14.23,1.92,12.85,20,0.0,0.0,0,88.81,45.68,14.0,20.37183436017989
1455,0.44,6,21.85,15.38,2.43,1463.233,38.55,5.5,1114.147,14.23,1.92,25.7,20,0.0,0.0,0,88.81,45.68,28.0,21.00845418393551
1456,0.44,6,21.85,15.38,2.43,1463.233,32.13,5.5,1114.147,14.23,1.92,32.13,50,0.0,0.0,0,88.81,45.68,60.0,28.647892069002967
1457,0.44,6,21.85,15.38,2.43,1463.233,44.98,5.5,1114.147,14.23,1.92,19.27,30,56.84,9.13,20,88.81,36.55,28.0,23.682257443709123
1458,0.42,6,21.85,15.38,2.43,1463.233,51.41,5.5,1114.147,14.23,1.92,19.27,30,56.84,9.13,20,88.81,36.55,60.0,19.098594712668646
1459,0.42,6,21.85,15.38,2.43,1463.233,44.98,5.5,1114.147,14.23,1.92,19.27,30,56.84,4.56,10,88.81,41.12,60.0,19.098594712668646
1460,0.4,6,21.85,15.38,2.43,1463.233,64.26,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,88.81,45.68,14.0,23.300285549455747
1461,0.42,6,21.85,15.38,2.43,1463.233,44.98,5.5,1114.147,14.23,1.92,19.27,30,0.0,0.0,0,88.81,45.68,14.0,19.098594712668646
1462,0.45,6,21.85,15.38,2.43,1463.233,51.41,5.5,1114.147,14.23,1.92,25.7,50,56.84,0.0,0,88.81,45.68,60.0,20.37183436017989
1463,0.43,6,21.85,15.38,2.43,1463.233,32.13,5.5,1114.147,14.23,1.92,32.13,50,0.0,0.0,0,88.81,45.68,60.0,27.0
1464,0.43,6,21.85,15.38,2.43,1463.233,57.83,5.5,1114.147,14.23,1.92,6.42,10,56.84,9.13,20,88.81,36.55,28.0,19.098594712668646
1465,0.44,6,21.85,15.38,2.43,1463.233,51.41,5.5,1114.147,14.23,1.92,25.7,40,0.0,0.0,0,88.81,45.68,14.0,22.281693831446752
1466,0.42,6,21.85,15.38,2.43,1463.233,44.98,5.5,1114.147,14.23,1.92,19.27,30,0.0,0.0,0,88.81,45.68,14.0,24.82817312646924
1467,0.44,6,21.85,15.38,2.43,1463.233,38.55,5.5,1114.147,14.23,1.92,25.7,40,56.84,4.56,10,88.81,36.55,14.0,15.915495593890538
1468,0.41,6,21.85,15.38,2.43,1463.233,38.55,5.5,1114.147,14.23,1.92,12.85,40,0.0,4.56,10,88.81,41.12,14.0,22.918313655202375
1469,0.44,6,21.85,15.38,2.43,1463.233,51.41,5.5,1114.147,14.23,1.92,19.27,30,56.84,9.13,20,88.81,36.55,60.0,22.281693831446752
1470,0.44,6,21.85,15.38,2.43,1463.233,57.83,5.5,1114.147,14.23,1.92,6.42,10,0.0,9.13,20,88.81,45.68,28.0,21.390426078188884
1471,0.44,6,21.85,15.38,2.43,1463.233,51.41,5.5,1114.147,14.23,1.92,12.85,20,56.84,9.13,20,88.81,36.55,28.0,25.46479295022486
1472,0.44,6,21.85,15.38,2.43,1463.233,44.98,5.5,1114.147,14.23,1.92,19.27,40,0.0,0.0,0,88.81,45.68,14.0,33.99549858855019
1473,0.44,6,21.85,15.38,2.43,1463.233,57.83,5.5,1114.147,14.23,1.92,6.42,10,56.84,9.13,20,88.81,36.55,14.0,19.098594712668646
1474,0.4,6,21.85,15.38,2.43,1463.233,64.26,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,88.81,45.68,60.0,26.738032597736105
1475,0.44,6,21.85,15.38,2.43,1463.233,38.55,5.5,1114.147,14.23,1.92,25.7,40,56.84,9.13,20,88.81,36.55,60.0,22.918313655202375
1476,0.45,6,21.85,15.38,2.43,1463.233,32.13,5.5,1114.147,14.23,1.92,32.13,20,0.0,0.0,0,88.81,45.68,28.0,10.836262527245738
1477,0.4,6,21.85,15.38,2.43,1463.233,64.26,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,88.81,45.68,14.0,25.46479295022486
1478,0.43,6,21.85,15.38,2.43,1463.233,32.13,5.5,1114.147,14.23,1.92,32.13,50,0.0,0.0,0,88.81,45.68,14.0,22.918313655202375
1479,0.42,6,21.85,15.38,2.43,1463.233,64.26,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,88.81,45.68,28.0,26.5
1480,0.44,6,21.85,15.38,2.43,1463.233,44.98,5.5,1114.147,14.23,1.92,19.27,30,56.84,9.13,20,88.81,36.55,14.0,19.098594712668646
1481,0.44,6,21.85,15.38,2.43,1463.233,44.98,5.5,1114.147,14.23,1.92,19.27,30,56.84,9.13,20,88.81,36.55,60.0,12.777851130528582
1482,0.41,6,21.85,15.38,2.43,1463.233,38.55,5.5,1114.147,14.23,1.92,12.85,40,56.84,4.56,10,88.81,36.55,28.0,19.098594712668646
1483,0.4,6,21.85,15.38,2.43,1463.233,57.83,5.5,1114.147,14.23,1.92,6.42,10,0.0,4.56,10,88.81,41.12,14.0,23.554933478957995
1484,0.42,6,21.85,15.38,2.43,1463.233,44.98,5.5,1114.147,14.23,1.92,19.27,30,0.0,4.56,0,88.81,45.68,60.0,21.00845418393551
1485,0.4,6,21.85,15.38,2.43,1463.233,64.26,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,88.81,45.68,28.0,36.41465391882155
1486,0.43,6,21.85,15.38,2.43,1463.233,32.13,5.5,1114.147,14.23,1.92,32.13,50,0.0,0.0,0,88.81,45.68,28.0,24.82817312646924
1487,0.45,6,21.85,15.38,2.43,1463.233,38.55,5.5,1114.147,14.23,1.92,25.7,40,56.84,4.56,10,88.81,41.12,28.0,25.46479295022486
1488,0.43,6,21.85,15.38,2.43,1463.233,51.41,5.5,1114.147,14.23,1.92,12.85,20,0.0,9.13,20,88.81,36.55,60.0,25.46479295022486
